scene_id	book_num	book_title	era_band	slot_in_book	source_layer	source_type	old_title	clean_title	title_status	brief_scene_description	inferred_character_names	inferred_character_ids	book_active_cast	book_key_pressure	source_trace	corridor_region_anchor	county_anchor	ecology_pressure_mode	creature_refs	transformation_notes	authority_class
B07_S012	7	The Rift Widens	Era II — Rift, Trap, and Diamond	7	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Tear Confirmed	The Tear Confirmed	rewritten_beat_end	Book 7 begins under widening strain.			Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Mack | Daisy May | Majiskii | King of the Cockatrice	Siege defense: Glass Palace seams under Cockatrice pressure. | Mack: third warning. Still overridden. | Daisy May positions herself between Pip and Boojay. THIS TIME PIP NOTICES. | Quiet harvest: siphon running at scale. Dead spots accumulating.	SCENE_EXPANSION_EXTRACT:book.txt:B07_S012	oklahoma_to_rockies_to_oregon	Oklahoma County, OK -> Canadian County, OK -> Larimer County, CO -> Summit County, CO -> Polk County, OR	adventure_pressure	wowas::county_oklahoma_okc_coyote_001 | wowas::county_summit_bighorn_001 | wowas::county_polk_beaver_001		accepted_tier1_or_2
B07_S060	7	The Rift Widens	Era II — Rift, Trap, and Diamond	8	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Inside and Outside No Longer Separable	Inside and Outside No Longer Separable	rewritten_beat_end	Book 7 tightens.			Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Mack | Daisy May | Majiskii | King of the Cockatrice	Siege defense: Glass Palace seams under Cockatrice pressure. | Mack: third warning. Still overridden. | Daisy May positions herself between Pip and Boojay. THIS TIME PIP NOTICES. | Quiet harvest: siphon running at scale. Dead spots accumulating.	SCENE_EXPANSION_EXTRACT:book.txt:B07_S060	oklahoma_to_rockies_to_oregon	Oklahoma County, OK -> Canadian County, OK -> Larimer County, CO -> Summit County, CO -> Polk County, OR	adventure_pressure	wowas::county_oklahoma_okc_coyote_001 | wowas::county_summit_bighorn_001 | wowas::county_polk_beaver_001		accepted_tier1_or_2
B07_S084	7	The Rift Widens	Era II — Rift, Trap, and Diamond	9	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Fractured Motion Established	Fractured Motion Established	rewritten_beat_end	Book 7 gains forward drive.			Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Mack | Daisy May | Majiskii | King of the Cockatrice	Siege defense: Glass Palace seams under Cockatrice pressure. | Mack: third warning. Still overridden. | Daisy May positions herself between Pip and Boojay. THIS TIME PIP NOTICES. | Quiet harvest: siphon running at scale. Dead spots accumulating.	SCENE_EXPANSION_EXTRACT:book.txt:B07_S084	oklahoma_to_rockies_to_oregon	Oklahoma County, OK -> Canadian County, OK -> Larimer County, CO -> Summit County, CO -> Polk County, OR	adventure_pressure	wowas::county_oklahoma_okc_coyote_001 | wowas::county_summit_bighorn_001 | wowas::county_polk_beaver_001		accepted_tier1_or_2
B07_S119	7	The Rift Widens	Era II — Rift, Trap, and Diamond	10	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Finds Its Severe Expansion Law	The Book Finds Its Severe Expansion Law	kept	Tone and structure lock.			Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Mack | Daisy May | Majiskii | King of the Cockatrice	Siege defense: Glass Palace seams under Cockatrice pressure. | Mack: third warning. Still overridden. | Daisy May positions herself between Pip and Boojay. THIS TIME PIP NOTICES. | Quiet harvest: siphon running at scale. Dead spots accumulating.	SCENE_EXPANSION_EXTRACT:book.txt:B07_S119	oklahoma_to_rockies_to_oregon	Oklahoma County, OK -> Canadian County, OK -> Larimer County, CO -> Summit County, CO -> Polk County, OR	adventure_pressure	wowas::county_oklahoma_okc_coyote_001 | wowas::county_summit_bighorn_001 | wowas::county_polk_beaver_001		accepted_tier1_or_2
B07_S120	7	The Rift Widens	Era II — Rift, Trap, and Diamond	11	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Rift Actively Widening	The Rift Actively Widening	rewritten_beat_end	Book 7 is properly underway.			Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Mack | Daisy May | Majiskii | King of the Cockatrice	Siege defense: Glass Palace seams under Cockatrice pressure. | Mack: third warning. Still overridden. | Daisy May positions herself between Pip and Boojay. THIS TIME PIP NOTICES. | Quiet harvest: siphon running at scale. Dead spots accumulating.	SCENE_EXPANSION_EXTRACT:book.txt:B07_S120	oklahoma_to_rockies_to_oregon	Oklahoma County, OK -> Canadian County, OK -> Larimer County, CO -> Summit County, CO -> Polk County, OR	adventure_pressure	wowas::county_oklahoma_okc_coyote_001 | wowas::county_summit_bighorn_001 | wowas::county_polk_beaver_001		accepted_tier1_or_2
B08_001	8	The Trap Tightens	Era II — Rift, Trap, and Diamond	1	DIRECT_SOURCE	PLACED_FILE	Descent Into Lucent	Descent Into Lucent	kept				Pip (Indalwin Willowjayce) | Wrenath Vel'Thane Still-Water | Daisy May | Majiskii | Rylos (Rylos Vayne Johnson) | Drawn entities	Wrenath: SANTA HAT EVENT. Drawn relocate anatomical feature to forehead. Jock (fails), bandana (rises autonomously), Santa hat (stays). He commits fully. Pun cascade. Feature relocated to nose. Permanent through Book 08. | Floating city above the pit: Wrenath diplomatic mission. Eyes-closed inhabitants. His Santa hat treated as crown. | Pip: resonance map shows dead spots. Evidence of what was done. | Daisy May: walks on invisible dimensional-plane floors with perfect confidence. Funnier than any joke.	PLACED_FILE:books/Book_08_The_Trap_Tightens/placed/B08_001__Descent_Into_Lucent.md:B08_001; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B08_001	oklahoma_to_rockies_to_oregon	Canadian County, OK -> Larimer County, CO -> Summit County, CO -> Polk County, OR	ripper_emergence_pressure	wowas::county_canadian_widow_001 | wowas::county_larimer_lion_001 | wowas::county_summit_grasshopper_001		accepted_tier1_or_2
B08_002	8	The Trap Tightens	Era II — Rift, Trap, and Diamond	2	DIRECT_SOURCE	PLACED_FILE	Daisy At The Boundary	Daisy At The Boundary	kept		Daisy May	wowas::daisy_may_great_dane	Pip (Indalwin Willowjayce) | Wrenath Vel'Thane Still-Water | Daisy May | Majiskii | Rylos (Rylos Vayne Johnson) | Drawn entities	Wrenath: SANTA HAT EVENT. Drawn relocate anatomical feature to forehead. Jock (fails), bandana (rises autonomously), Santa hat (stays). He commits fully. Pun cascade. Feature relocated to nose. Permanent through Book 08. | Floating city above the pit: Wrenath diplomatic mission. Eyes-closed inhabitants. His Santa hat treated as crown. | Pip: resonance map shows dead spots. Evidence of what was done. | Daisy May: walks on invisible dimensional-plane floors with perfect confidence. Funnier than any joke.	PLACED_FILE:books/Book_08_The_Trap_Tightens/placed/B08_002__Daisy_At_The_Boundary.md:B08_002; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B08_002	oklahoma_to_rockies_to_oregon	Canadian County, OK -> Larimer County, CO -> Summit County, CO -> Polk County, OR	ripper_emergence_pressure	wowas::county_canadian_widow_001 | wowas::county_larimer_lion_001 | wowas::county_summit_grasshopper_001		accepted_tier1_or_2
B08_003	8	The Trap Tightens	Era II — Rift, Trap, and Diamond	3	DIRECT_SOURCE	PLACED_FILE	Into The Silence	Into The Silence	kept				Pip (Indalwin Willowjayce) | Wrenath Vel'Thane Still-Water | Daisy May | Majiskii | Rylos (Rylos Vayne Johnson) | Drawn entities	Wrenath: SANTA HAT EVENT. Drawn relocate anatomical feature to forehead. Jock (fails), bandana (rises autonomously), Santa hat (stays). He commits fully. Pun cascade. Feature relocated to nose. Permanent through Book 08. | Floating city above the pit: Wrenath diplomatic mission. Eyes-closed inhabitants. His Santa hat treated as crown. | Pip: resonance map shows dead spots. Evidence of what was done. | Daisy May: walks on invisible dimensional-plane floors with perfect confidence. Funnier than any joke.	PLACED_FILE:books/Book_08_The_Trap_Tightens/placed/B08_003__Into_The_Silence.md:B08_003; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B08_003	oklahoma_to_rockies_to_oregon	Canadian County, OK -> Larimer County, CO -> Summit County, CO -> Polk County, OR	ripper_emergence_pressure	wowas::county_canadian_widow_001 | wowas::county_larimer_lion_001 | wowas::county_summit_grasshopper_001		accepted_tier1_or_2
B08_004	8	The Trap Tightens	Era II — Rift, Trap, and Diamond	4	DIRECT_SOURCE	PLACED_FILE	The Drawn Takes Hold	The Drawn Takes Hold	kept				Pip (Indalwin Willowjayce) | Wrenath Vel'Thane Still-Water | Daisy May | Majiskii | Rylos (Rylos Vayne Johnson) | Drawn entities	Wrenath: SANTA HAT EVENT. Drawn relocate anatomical feature to forehead. Jock (fails), bandana (rises autonomously), Santa hat (stays). He commits fully. Pun cascade. Feature relocated to nose. Permanent through Book 08. | Floating city above the pit: Wrenath diplomatic mission. Eyes-closed inhabitants. His Santa hat treated as crown. | Pip: resonance map shows dead spots. Evidence of what was done. | Daisy May: walks on invisible dimensional-plane floors with perfect confidence. Funnier than any joke.	PLACED_FILE:books/Book_08_The_Trap_Tightens/placed/B08_004__The_Drawn_Takes_Hold.md:B08_004; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B08_004	oklahoma_to_rockies_to_oregon	Canadian County, OK -> Larimer County, CO -> Summit County, CO -> Polk County, OR	ripper_emergence_pressure	wowas::county_canadian_widow_001 | wowas::county_larimer_lion_001 | wowas::county_summit_grasshopper_001		accepted_tier1_or_2
B08_005	8	The Trap Tightens	Era II — Rift, Trap, and Diamond	5	DIRECT_SOURCE	PLACED_FILE	Dead Spots In The Song	Dead Spots In The Song	kept				Pip (Indalwin Willowjayce) | Wrenath Vel'Thane Still-Water | Daisy May | Majiskii | Rylos (Rylos Vayne Johnson) | Drawn entities	Wrenath: SANTA HAT EVENT. Drawn relocate anatomical feature to forehead. Jock (fails), bandana (rises autonomously), Santa hat (stays). He commits fully. Pun cascade. Feature relocated to nose. Permanent through Book 08. | Floating city above the pit: Wrenath diplomatic mission. Eyes-closed inhabitants. His Santa hat treated as crown. | Pip: resonance map shows dead spots. Evidence of what was done. | Daisy May: walks on invisible dimensional-plane floors with perfect confidence. Funnier than any joke.	PLACED_FILE:books/Book_08_The_Trap_Tightens/placed/B08_005__Dead_Spots_In_The_Song.md:B08_005; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B08_005	oklahoma_to_rockies_to_oregon	Canadian County, OK -> Larimer County, CO -> Summit County, CO -> Polk County, OR	ripper_emergence_pressure	wowas::county_canadian_widow_001 | wowas::county_larimer_lion_001 | wowas::county_summit_grasshopper_001		accepted_tier1_or_2
B09_001	9	The Diamond Breaks	Era II — Rift, Trap, and Diamond	1	DIRECT_SOURCE	PLACED_FILE	Revelation Of The Vane	Revelation Of The Vane	kept				Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Mack | Xethrolund | then physical arrival) | Daisy May | Majiskii | Solvaenkyr | King of the Cockatrice | Glint	Revelation of the Vane: dead spots are the map of what was done. | Boojay paralyzes Pip. Paralysis transmuted into usable force. | Glass Palace = battery. Every surge harvested. | Forced soul restoration: Pip chooses himself. Weapon not mercy.	PLACED_FILE:books/Book_09_The_Diamond_Breaks/placed/B09_001__Revelation_Of_The_Vane.md:B09_001; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B09_001	oklahoma_to_rockies_to_oregon	Larimer County, CO -> Summit County, CO -> Polk County, OR	abduction_and_break_pressure	wowas::county_larimer_stone_001 | wowas::county_summit_stone_001 | wowas::county_polk_stone_001		accepted_tier1_or_2
B09_002	9	The Diamond Breaks	Era II — Rift, Trap, and Diamond	2	DIRECT_SOURCE	PLACED_FILE	The Choice Trap	The Choice Trap	kept				Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Mack | Xethrolund | then physical arrival) | Daisy May | Majiskii | Solvaenkyr | King of the Cockatrice | Glint	Revelation of the Vane: dead spots are the map of what was done. | Boojay paralyzes Pip. Paralysis transmuted into usable force. | Glass Palace = battery. Every surge harvested. | Forced soul restoration: Pip chooses himself. Weapon not mercy.	PLACED_FILE:books/Book_09_The_Diamond_Breaks/placed/B09_002__The_Choice_Trap.md:B09_002; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B09_002	oklahoma_to_rockies_to_oregon	Larimer County, CO -> Summit County, CO -> Polk County, OR	abduction_and_break_pressure	wowas::county_larimer_stone_001 | wowas::county_summit_stone_001 | wowas::county_polk_stone_001		accepted_tier1_or_2
B09_002A	9	The Diamond Breaks	Era II — Rift, Trap, and Diamond	3	DIRECT_SOURCE	PLACED_FILE	The Price Of Paralysis	The Price Of Paralysis	kept				Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Mack | Xethrolund | then physical arrival) | Daisy May | Majiskii | Solvaenkyr | King of the Cockatrice | Glint	Revelation of the Vane: dead spots are the map of what was done. | Boojay paralyzes Pip. Paralysis transmuted into usable force. | Glass Palace = battery. Every surge harvested. | Forced soul restoration: Pip chooses himself. Weapon not mercy.	PLACED_FILE:books/Book_09_The_Diamond_Breaks/placed/B09_002A__The_Price_Of_Paralysis.md:B09_002A; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B09_002A	oklahoma_to_rockies_to_oregon	Larimer County, CO -> Summit County, CO -> Polk County, OR	abduction_and_break_pressure	wowas::county_larimer_stone_001 | wowas::county_summit_stone_001 | wowas::county_polk_stone_001		accepted_tier1_or_2
B09_002B	9	The Diamond Breaks	Era II — Rift, Trap, and Diamond	4	DIRECT_SOURCE	PLACED_FILE	The Transmutation Of Despair	The Transmutation Of Despair	kept				Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Mack | Xethrolund | then physical arrival) | Daisy May | Majiskii | Solvaenkyr | King of the Cockatrice | Glint	Revelation of the Vane: dead spots are the map of what was done. | Boojay paralyzes Pip. Paralysis transmuted into usable force. | Glass Palace = battery. Every surge harvested. | Forced soul restoration: Pip chooses himself. Weapon not mercy.	PLACED_FILE:books/Book_09_The_Diamond_Breaks/placed/B09_002B__The_Transmutation_Of_Despair.md:B09_002B; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B09_002B	oklahoma_to_rockies_to_oregon	Larimer County, CO -> Summit County, CO -> Polk County, OR	abduction_and_break_pressure	wowas::county_larimer_stone_001 | wowas::county_summit_stone_001 | wowas::county_polk_stone_001		accepted_tier1_or_2
B09_003	9	The Diamond Breaks	Era II — Rift, Trap, and Diamond	5	DIRECT_SOURCE	PLACED_FILE	Forced Soul Restoration	Forced Soul Restoration	kept				Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Mack | Xethrolund | then physical arrival) | Daisy May | Majiskii | Solvaenkyr | King of the Cockatrice | Glint	Revelation of the Vane: dead spots are the map of what was done. | Boojay paralyzes Pip. Paralysis transmuted into usable force. | Glass Palace = battery. Every surge harvested. | Forced soul restoration: Pip chooses himself. Weapon not mercy.	PLACED_FILE:books/Book_09_The_Diamond_Breaks/placed/B09_003__Forced_Soul_Restoration.md:B09_003; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B09_003	oklahoma_to_rockies_to_oregon	Larimer County, CO -> Summit County, CO -> Polk County, OR	abduction_and_break_pressure	wowas::county_larimer_stone_001 | wowas::county_summit_stone_001 | wowas::county_polk_stone_001		accepted_tier1_or_2
B09_004	9	The Diamond Breaks	Era II — Rift, Trap, and Diamond	6	DIRECT_SOURCE	PLACED_FILE	The Diamond Prison Shattered	The Diamond Prison Shattered	kept				Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Mack | Xethrolund | then physical arrival) | Daisy May | Majiskii | Solvaenkyr | King of the Cockatrice | Glint	Revelation of the Vane: dead spots are the map of what was done. | Boojay paralyzes Pip. Paralysis transmuted into usable force. | Glass Palace = battery. Every surge harvested. | Forced soul restoration: Pip chooses himself. Weapon not mercy.	PLACED_FILE:books/Book_09_The_Diamond_Breaks/placed/B09_004__The_Diamond_Prison_Shattered.md:B09_004; GLOBAL_BEAT:08_global_beat_index.tsv:B09_004; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B09_004	oklahoma_to_rockies_to_oregon	Larimer County, CO -> Summit County, CO -> Polk County, OR	abduction_and_break_pressure	wowas::county_larimer_stone_001 | wowas::county_summit_stone_001 | wowas::county_polk_stone_001		accepted_tier1_or_2
B09_005	9	The Diamond Breaks	Era II — Rift, Trap, and Diamond	7	DIRECT_SOURCE	PLACED_FILE	Pip Left In Ruins	Pip Left In Ruins	kept		Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Mack | Xethrolund | then physical arrival) | Daisy May | Majiskii | Solvaenkyr | King of the Cockatrice | Glint	Revelation of the Vane: dead spots are the map of what was done. | Boojay paralyzes Pip. Paralysis transmuted into usable force. | Glass Palace = battery. Every surge harvested. | Forced soul restoration: Pip chooses himself. Weapon not mercy.	PLACED_FILE:books/Book_09_The_Diamond_Breaks/placed/B09_005__Pip_Left_In_Ruins.md:B09_005; GLOBAL_BEAT:08_global_beat_index.tsv:B09_005; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B09_005	oklahoma_to_rockies_to_oregon	Larimer County, CO -> Summit County, CO -> Polk County, OR	abduction_and_break_pressure	wowas::county_larimer_stone_001 | wowas::county_summit_stone_001 | wowas::county_polk_stone_001		accepted_tier1_or_2
B10_000	10	Mack Falls	Era III — Fall, Portal, and Silence	1	DIRECT_SOURCE	PLACED_FILE	The Discard	The Discard	kept				Pip (Indalwin Willowjayce) | Mack | Rylos (Rylos Vayne Johnson) | King of the Cockatrice | Xethrolund	The Discard: Boojay's narcissistic disposal. | Mack: 40Hz → 42Hz. Opens portal. Leaves himself defenseless. | Cockatrice: attacks Mack immediately. | Mack's grotesque tree-zombie form begins.	PLACED_FILE:books/Book_10_Mack_Falls/placed/B10_000__The_Discard.md:B10_000; GLOBAL_BEAT:08_global_beat_index.tsv:B10_000; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B10_000						accepted_tier1_or_2
B10_001	10	Mack Falls	Era III — Fall, Portal, and Silence	2	DIRECT_SOURCE	PLACED_FILE	Mack Spends Everything	Mack Spends Everything	kept		Mack	wowas::mack_willow_father	Pip (Indalwin Willowjayce) | Mack | Rylos (Rylos Vayne Johnson) | King of the Cockatrice | Xethrolund	The Discard: Boojay's narcissistic disposal. | Mack: 40Hz → 42Hz. Opens portal. Leaves himself defenseless. | Cockatrice: attacks Mack immediately. | Mack's grotesque tree-zombie form begins.	PLACED_FILE:books/Book_10_Mack_Falls/placed/B10_001__Mack_Spends_Everything.md:B10_001; GLOBAL_BEAT:08_global_beat_index.tsv:B10_001; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B10_001						accepted_tier1_or_2
