domain_alignment_serial	source_serial	source_name	domain	scene_id	event_beat_id	book_num	alignment_status	fact_status	citation_url	reader_projection	attention_triggers	digital_variance_policy	max_reader_detail	provenance_status
RWD-a8a187bc2817	RWS-101ce44f4817	Qhapaq Ñan, Andean Road System	artifact	B01_C045	EB-RW-00045	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1459	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-19e44a82bc6d	RWS-101ce44f4817	Qhapaq Ñan, Andean Road System	faction	B01_C045	EB-RW-00045	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1459	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-d814df045913	RWS-101ce44f4817	Qhapaq Ñan, Andean Road System	culture	B01_C045	EB-RW-00045	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1459	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-ed8c40ec2754	RWS-101ce44f4817	Qhapaq Ñan, Andean Road System	hazard	B01_C045	EB-RW-00045	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1459	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-8d8714ba2015	RWS-101ce44f4817	Qhapaq Ñan, Andean Road System	route	B01_C045	EB-RW-00045	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1459	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-f4d30a0ffc9b	RWS-101ce44f4817	Qhapaq Ñan, Andean Road System	quest	B01_C045	EB-RW-00045	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1459	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-65b5ab28448c	RWS-101ce44f4817	Qhapaq Ñan, Andean Road System	character_world_role	B01_C045	EB-RW-00045	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1459	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-661176c5ada7	RWS-62f8f95c46c6	Madriu-Perafita-Claror Valley	location	B01_C046	EB-RW-00046	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1160	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-cf531ab350cf	RWS-62f8f95c46c6	Madriu-Perafita-Claror Valley	artifact	B01_C046	EB-RW-00046	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1160	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-4664a472f29c	RWS-62f8f95c46c6	Madriu-Perafita-Claror Valley	faction	B01_C046	EB-RW-00046	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1160	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-3a2c401f30bb	RWS-62f8f95c46c6	Madriu-Perafita-Claror Valley	culture	B01_C046	EB-RW-00046	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1160	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-ef4553733ddc	RWS-62f8f95c46c6	Madriu-Perafita-Claror Valley	hazard	B01_C046	EB-RW-00046	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1160	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-21a7246fe45b	RWS-62f8f95c46c6	Madriu-Perafita-Claror Valley	route	B01_C046	EB-RW-00046	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1160	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-f03079c00606	RWS-62f8f95c46c6	Madriu-Perafita-Claror Valley	quest	B01_C046	EB-RW-00046	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1160	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e388944b75c0	RWS-62f8f95c46c6	Madriu-Perafita-Claror Valley	character_world_role	B01_C046	EB-RW-00046	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1160	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-21a4bd72153b	RWS-34315ef14af6	Mbanza Kongo	location	B01_C047	EB-RW-00047	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1511	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-70c2ec1ec0e2	RWS-34315ef14af6	Mbanza Kongo	artifact	B01_C047	EB-RW-00047	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1511	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e910165f84af	RWS-34315ef14af6	Mbanza Kongo	faction	B01_C047	EB-RW-00047	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1511	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-1e27aa916d52	RWS-34315ef14af6	Mbanza Kongo	culture	B01_C047	EB-RW-00047	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1511	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-08fc2d4951b4	RWS-34315ef14af6	Mbanza Kongo	hazard	B01_C047	EB-RW-00047	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1511	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-da5bdac1200c	RWS-34315ef14af6	Mbanza Kongo	route	B01_C047	EB-RW-00047	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1511	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-1f7159da799c	RWS-34315ef14af6	Mbanza Kongo	quest	B01_C047	EB-RW-00047	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1511	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-5decc0714215	RWS-34315ef14af6	Mbanza Kongo	character_world_role	B01_C047	EB-RW-00047	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1511	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-d47d6c2e2a2f	RWS-332db0e94c96	Historic Centres of Berat and Gjirokastra	location	B01_C048	EB-RW-00048	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/569	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-33369a486281	RWS-332db0e94c96	Historic Centres of Berat and Gjirokastra	artifact	B01_C048	EB-RW-00048	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/569	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-18334db51b6e	RWS-332db0e94c96	Historic Centres of Berat and Gjirokastra	faction	B01_C048	EB-RW-00048	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/569	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-6aa280ffa383	RWS-332db0e94c96	Historic Centres of Berat and Gjirokastra	culture	B01_C048	EB-RW-00048	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/569	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-835a3e190321	RWS-332db0e94c96	Historic Centres of Berat and Gjirokastra	hazard	B01_C048	EB-RW-00048	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/569	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-38e870c7cceb	RWS-332db0e94c96	Historic Centres of Berat and Gjirokastra	route	B01_C048	EB-RW-00048	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/569	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-ce736cd1c5f5	RWS-332db0e94c96	Historic Centres of Berat and Gjirokastra	quest	B01_C048	EB-RW-00048	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/569	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-1242dfa2763d	RWS-332db0e94c96	Historic Centres of Berat and Gjirokastra	character_world_role	B01_C048	EB-RW-00048	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/569	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-7767d0a93b93	RWS-3c021c24f074	Monastery of Geghard and the Upper Azat Valley	location	B01_000	EB-RW-00049	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/960	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e0cebc81f739	RWS-3c021c24f074	Monastery of Geghard and the Upper Azat Valley	artifact	B01_000	EB-RW-00049	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/960	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-87f8b2c865dc	RWS-3c021c24f074	Monastery of Geghard and the Upper Azat Valley	faction	B01_000	EB-RW-00049	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/960	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-9bf4dfc74dca	RWS-3c021c24f074	Monastery of Geghard and the Upper Azat Valley	culture	B01_000	EB-RW-00049	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/960	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-4f7d522da58f	RWS-3c021c24f074	Monastery of Geghard and the Upper Azat Valley	hazard	B01_000	EB-RW-00049	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/960	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-181fc9f52e4b	RWS-3c021c24f074	Monastery of Geghard and the Upper Azat Valley	route	B01_000	EB-RW-00049	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/960	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-55b9e2b10b44	RWS-3c021c24f074	Monastery of Geghard and the Upper Azat Valley	quest	B01_000	EB-RW-00049	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/960	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-13327a6b4c01	RWS-3c021c24f074	Monastery of Geghard and the Upper Azat Valley	character_world_role	B01_000	EB-RW-00049	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/960	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-8b3a18a8db55	RWS-989b07fd9113	Royal Exhibition Building and Carlton Gardens	location	B01_001	EB-RW-00050	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1131	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-543b395e9eab	RWS-989b07fd9113	Royal Exhibition Building and Carlton Gardens	artifact	B01_001	EB-RW-00050	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1131	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-cf741f0de5cc	RWS-989b07fd9113	Royal Exhibition Building and Carlton Gardens	faction	B01_001	EB-RW-00050	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1131	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-a1914c9ceae0	RWS-989b07fd9113	Royal Exhibition Building and Carlton Gardens	culture	B01_001	EB-RW-00050	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1131	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-a9288560138e	RWS-989b07fd9113	Royal Exhibition Building and Carlton Gardens	hazard	B01_001	EB-RW-00050	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1131	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-2cb2a70d25cd	RWS-989b07fd9113	Royal Exhibition Building and Carlton Gardens	route	B01_001	EB-RW-00050	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1131	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-6d03c6434710	RWS-989b07fd9113	Royal Exhibition Building and Carlton Gardens	quest	B01_001	EB-RW-00050	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1131	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-3cb8e5c3b632	RWS-989b07fd9113	Royal Exhibition Building and Carlton Gardens	character_world_role	B01_001	EB-RW-00050	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1131	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
