schedule_serial	character_id	character_name	book_num	character_group_id	group_basis	timeline_phase	assigned_scene_id	event_beat_id	relationship_layer	capacity_mode	target_policy
CTS-e89f6764d553	WC02972	Ashanarabrookavel2972	B02	CG-9bbface3e682	book|tier|role|region	relationship_consequence	B02_L019	EB-RW-00359	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-dd60d5e890ed	WC02972	Ashanarabrookavel2972	B02	CG-9bbface3e682	book|tier|role|region	return_or_resolution	B02_L020	EB-RW-00360	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-2660eb4a860f	WC03632	Aerindraluthashdria3632	B02	CG-9bbface3e682	book|tier|role|region	introduction	B02_L021	EB-RW-00361	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-9140c39416da	WC03632	Aerindraluthashdria3632	B02	CG-9bbface3e682	book|tier|role|region	development	B02_L022	EB-RW-00362	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-831ccb8363ce	WC03632	Aerindraluthashdria3632	B02	CG-9bbface3e682	book|tier|role|region	relationship_consequence	B02_L023	EB-RW-00363	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-f65a1757a0b2	WC03632	Aerindraluthashdria3632	B02	CG-9bbface3e682	book|tier|role|region	return_or_resolution	B02_L024	EB-RW-00364	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d3d701423a72	WC04292	Aerfiraluthmossen4292	B02	CG-9bbface3e682	book|tier|role|region	introduction	B02_L025	EB-RW-00365	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-199d59bb8e0e	WC04292	Aerfiraluthmossen4292	B02	CG-9bbface3e682	book|tier|role|region	development	B02_L026	EB-RW-00366	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-f831386d4ba1	WC04292	Aerfiraluthmossen4292	B02	CG-9bbface3e682	book|tier|role|region	relationship_consequence	B02_L027	EB-RW-00367	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-c823d1ecf2ce	WC04292	Aerfiraluthmossen4292	B02	CG-9bbface3e682	book|tier|role|region	return_or_resolution	B02_L028	EB-RW-00368	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d2177e3948d2	WC04952	Caelamarendarjorael4952	B02	CG-9bbface3e682	book|tier|role|region	introduction	B02_L029	EB-RW-00369	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-b1b85b32b5f8	WC04952	Caelamarendarjorael4952	B02	CG-9bbface3e682	book|tier|role|region	development	B02_L030	EB-RW-00370	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-4cc741e36b08	WC04952	Caelamarendarjorael4952	B02	CG-9bbface3e682	book|tier|role|region	relationship_consequence	B02_L031	EB-RW-00371	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-e9293762b671	WC04952	Caelamarendarjorael4952	B02	CG-9bbface3e682	book|tier|role|region	return_or_resolution	B02_L032	EB-RW-00372	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-e719d3cd7324	WC00233	Aerindraianelle233	B02	CG-b267bd4fe01b	book|tier|role|region	introduction	B02_L001	EB-RW-00341	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d0b623fb428d	WC00233	Aerindraianelle233	B02	CG-b267bd4fe01b	book|tier|role|region	development	B02_L002	EB-RW-00342	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-f475e725c84c	WC00233	Aerindraianelle233	B02	CG-b267bd4fe01b	book|tier|role|region	relationship_consequence	B02_L003	EB-RW-00343	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-a91b12fdac31	WC00233	Aerindraianelle233	B02	CG-b267bd4fe01b	book|tier|role|region	return_or_resolution	B02_L004	EB-RW-00344	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-f9f364a5776e	WC00893	Ashaavelael893	B02	CG-b267bd4fe01b	book|tier|role|region	introduction	B02_L005	EB-RW-00345	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d83618285ac6	WC00893	Ashaavelael893	B02	CG-b267bd4fe01b	book|tier|role|region	development	B02_L006	EB-RW-00346	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-7a97d13c7e10	WC00893	Ashaavelael893	B02	CG-b267bd4fe01b	book|tier|role|region	relationship_consequence	B02_L007	EB-RW-00347	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-7cd4c211b521	WC00893	Ashaavelael893	B02	CG-b267bd4fe01b	book|tier|role|region	return_or_resolution	B02_L008	EB-RW-00348	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-3fa705d73f43	WC01553	Ashanarafiraluthiel1553	B02	CG-b267bd4fe01b	book|tier|role|region	introduction	B02_L009	EB-RW-00349	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-5efba6db2cdc	WC01553	Ashanarafiraluthiel1553	B02	CG-b267bd4fe01b	book|tier|role|region	development	B02_L010	EB-RW-00350	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-4996b8019bc2	WC01553	Ashanarafiraluthiel1553	B02	CG-b267bd4fe01b	book|tier|role|region	relationship_consequence	B02_L011	EB-RW-00351	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-6efb0bac922d	WC01553	Ashanarafiraluthiel1553	B02	CG-b267bd4fe01b	book|tier|role|region	return_or_resolution	B02_L012	EB-RW-00352	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-54adf26966ff	WC02213	Aeranorcoriaashen2213	B02	CG-b267bd4fe01b	book|tier|role|region	introduction	B02_L013	EB-RW-00353	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-07e9eb61c263	WC02213	Aeranorcoriaashen2213	B02	CG-b267bd4fe01b	book|tier|role|region	development	B02_L014	EB-RW-00354	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-2c7a1d69f9cb	WC02213	Aeranorcoriaashen2213	B02	CG-b267bd4fe01b	book|tier|role|region	relationship_consequence	B02_L015	EB-RW-00355	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-c225f38b9826	WC02213	Aeranorcoriaashen2213	B02	CG-b267bd4fe01b	book|tier|role|region	return_or_resolution	B02_L016	EB-RW-00356	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-b1e84f59237a	WC02873	Aeranoramarashen2873	B02	CG-b267bd4fe01b	book|tier|role|region	introduction	B02_L017	EB-RW-00357	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d52c7ba2a042	WC02873	Aeranoramarashen2873	B02	CG-b267bd4fe01b	book|tier|role|region	development	B02_L018	EB-RW-00358	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-1a0446442084	WC02873	Aeranoramarashen2873	B02	CG-b267bd4fe01b	book|tier|role|region	relationship_consequence	B02_L019	EB-RW-00359	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-03989750d9f6	WC02873	Aeranoramarashen2873	B02	CG-b267bd4fe01b	book|tier|role|region	return_or_resolution	B02_L020	EB-RW-00360	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-c828cd37567a	WC03533	Aerindraluthivyiven3533	B02	CG-b267bd4fe01b	book|tier|role|region	introduction	B02_L021	EB-RW-00361	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-7f227c0ecaa4	WC03533	Aerindraluthivyiven3533	B02	CG-b267bd4fe01b	book|tier|role|region	development	B02_L022	EB-RW-00362	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-8c0a5ef83acc	WC03533	Aerindraluthivyiven3533	B02	CG-b267bd4fe01b	book|tier|role|region	relationship_consequence	B02_L023	EB-RW-00363	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-4de45ebac112	WC03533	Aerindraluthivyiven3533	B02	CG-b267bd4fe01b	book|tier|role|region	return_or_resolution	B02_L024	EB-RW-00364	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-48aa9c02fa19	WC04193	Caelamarendariven4193	B02	CG-b267bd4fe01b	book|tier|role|region	introduction	B02_L025	EB-RW-00365	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-7de6d9af7f43	WC04193	Caelamarendariven4193	B02	CG-b267bd4fe01b	book|tier|role|region	development	B02_L026	EB-RW-00366	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-92cfdbd2371f	WC04193	Caelamarendariven4193	B02	CG-b267bd4fe01b	book|tier|role|region	relationship_consequence	B02_L027	EB-RW-00367	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-1a7e2aff171b	WC04193	Caelamarendariven4193	B02	CG-b267bd4fe01b	book|tier|role|region	return_or_resolution	B02_L028	EB-RW-00368	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-e3354278dda8	WC04853	Aeranorianivydria4853	B02	CG-b267bd4fe01b	book|tier|role|region	introduction	B02_L029	EB-RW-00369	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-a14fbcd7ab5c	WC04853	Aeranorianivydria4853	B02	CG-b267bd4fe01b	book|tier|role|region	development	B02_L030	EB-RW-00370	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-9322b322eb0a	WC04853	Aeranorianivydria4853	B02	CG-b267bd4fe01b	book|tier|role|region	relationship_consequence	B02_L031	EB-RW-00371	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-3a0e84f0f40d	WC04853	Aeranorianivydria4853	B02	CG-b267bd4fe01b	book|tier|role|region	return_or_resolution	B02_L032	EB-RW-00372	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-5e2d2e553344	WC00629	Aerfiraiankelanelle629	B02	CG-b2e1e89c1a63	book|tier|role|region	introduction	B02_L001	EB-RW-00341	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-3a824f39d85f	WC00629	Aerfiraiankelanelle629	B02	CG-b2e1e89c1a63	book|tier|role|region	development	B02_L002	EB-RW-00342	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-6a6549ecc696	WC00629	Aerfiraiankelanelle629	B02	CG-b2e1e89c1a63	book|tier|role|region	relationship_consequence	B02_L003	EB-RW-00343	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-2c8ad4da48ea	WC00629	Aerfiraiankelanelle629	B02	CG-b2e1e89c1a63	book|tier|role|region	return_or_resolution	B02_L004	EB-RW-00344	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-c312dabdf5e4	WC01289	Aerdalenfenarel1289	B02	CG-b2e1e89c1a63	book|tier|role|region	introduction	B02_L005	EB-RW-00345	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-3f8f07e99615	WC01289	Aerdalenfenarel1289	B02	CG-b2e1e89c1a63	book|tier|role|region	development	B02_L006	EB-RW-00346	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-83c89539fd3e	WC01289	Aerdalenfenarel1289	B02	CG-b2e1e89c1a63	book|tier|role|region	relationship_consequence	B02_L007	EB-RW-00347	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-5eade9171791	WC01289	Aerdalenfenarel1289	B02	CG-b2e1e89c1a63	book|tier|role|region	return_or_resolution	B02_L008	EB-RW-00348	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d07b8e0675c0	WC01949	Aerdalenianiven1949	B02	CG-b2e1e89c1a63	book|tier|role|region	introduction	B02_L009	EB-RW-00349	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-c40c64a3dcb7	WC01949	Aerdalenianiven1949	B02	CG-b2e1e89c1a63	book|tier|role|region	development	B02_L010	EB-RW-00350	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-796ec3573982	WC01949	Aerdalenianiven1949	B02	CG-b2e1e89c1a63	book|tier|role|region	relationship_consequence	B02_L011	EB-RW-00351	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-b4defaf4178b	WC01949	Aerdalenianiven1949	B02	CG-b2e1e89c1a63	book|tier|role|region	return_or_resolution	B02_L012	EB-RW-00352	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-e3de80636750	WC02609	Ashaavelmarrowel2609	B02	CG-b2e1e89c1a63	book|tier|role|region	introduction	B02_L013	EB-RW-00353	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-f12d1a7f09aa	WC02609	Ashaavelmarrowel2609	B02	CG-b2e1e89c1a63	book|tier|role|region	development	B02_L014	EB-RW-00354	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-ea9f7dfc55f5	WC02609	Ashaavelmarrowel2609	B02	CG-b2e1e89c1a63	book|tier|role|region	relationship_consequence	B02_L015	EB-RW-00355	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-c20b7b6c4cae	WC02609	Ashaavelmarrowel2609	B02	CG-b2e1e89c1a63	book|tier|role|region	return_or_resolution	B02_L016	EB-RW-00356	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-ba70704f8f17	WC03269	Ashajoraemberel3269	B02	CG-b2e1e89c1a63	book|tier|role|region	introduction	B02_L017	EB-RW-00357	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-611667f85056	WC03269	Ashajoraemberel3269	B02	CG-b2e1e89c1a63	book|tier|role|region	development	B02_L018	EB-RW-00358	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-761df337c134	WC03269	Ashajoraemberel3269	B02	CG-b2e1e89c1a63	book|tier|role|region	relationship_consequence	B02_L019	EB-RW-00359	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-c0442eda6230	WC03269	Ashajoraemberel3269	B02	CG-b2e1e89c1a63	book|tier|role|region	return_or_resolution	B02_L020	EB-RW-00360	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-ddaaaf0b4a85	WC03929	Brenbrinnaraavel3929	B02	CG-b2e1e89c1a63	book|tier|role|region	introduction	B02_L021	EB-RW-00361	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-b1fe76102c79	WC03929	Brenbrinnaraavel3929	B02	CG-b2e1e89c1a63	book|tier|role|region	development	B02_L022	EB-RW-00362	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-0f3ae7f3f4a6	WC03929	Brenbrinnaraavel3929	B02	CG-b2e1e89c1a63	book|tier|role|region	relationship_consequence	B02_L023	EB-RW-00363	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-78cccf3a9597	WC03929	Brenbrinnaraavel3929	B02	CG-b2e1e89c1a63	book|tier|role|region	return_or_resolution	B02_L024	EB-RW-00364	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-a8bfd3e5fd6b	WC04589	Aerdalenmirearel4589	B02	CG-b2e1e89c1a63	book|tier|role|region	introduction	B02_L025	EB-RW-00365	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d3aa52f70beb	WC04589	Aerdalenmirearel4589	B02	CG-b2e1e89c1a63	book|tier|role|region	development	B02_L026	EB-RW-00366	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-6382cce2702e	WC04589	Aerdalenmirearel4589	B02	CG-b2e1e89c1a63	book|tier|role|region	relationship_consequence	B02_L027	EB-RW-00367	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-34c441292aa0	WC04589	Aerdalenmirearel4589	B02	CG-b2e1e89c1a63	book|tier|role|region	return_or_resolution	B02_L028	EB-RW-00368	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-27daaf70285a	WC00002	Ashagalenindraiel2	B02	CG-c795175ae17f	book|tier|role|region	introduction	B02_L001	EB-RW-00341	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-b4df260fc90e	WC00002	Ashagalenindraiel2	B02	CG-c795175ae17f	book|tier|role|region	development	B02_L002	EB-RW-00342	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-6b3d97c16341	WC00002	Ashagalenindraiel2	B02	CG-c795175ae17f	book|tier|role|region	relationship_consequence	B02_L003	EB-RW-00343	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-04017c528252	WC00002	Ashagalenindraiel2	B02	CG-c795175ae17f	book|tier|role|region	return_or_resolution	B02_L004	EB-RW-00344	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-650786cd324c	WC00662	Aerindracoriabrinel662	B02	CG-c795175ae17f	book|tier|role|region	introduction	B02_L005	EB-RW-00345	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-845e70bf852e	WC00662	Aerindracoriabrinel662	B02	CG-c795175ae17f	book|tier|role|region	development	B02_L006	EB-RW-00346	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-5747eed5302a	WC00662	Aerindracoriabrinel662	B02	CG-c795175ae17f	book|tier|role|region	relationship_consequence	B02_L007	EB-RW-00347	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-679da4113c2b	WC00662	Aerindracoriabrinel662	B02	CG-c795175ae17f	book|tier|role|region	return_or_resolution	B02_L008	EB-RW-00348	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-a9e9424c48e5	WC01322	Ashaavelindraelle1322	B02	CG-c795175ae17f	book|tier|role|region	introduction	B02_L009	EB-RW-00349	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-e390ec745425	WC01322	Ashaavelindraelle1322	B02	CG-c795175ae17f	book|tier|role|region	development	B02_L010	EB-RW-00350	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-07460ae6e809	WC01322	Ashaavelindraelle1322	B02	CG-c795175ae17f	book|tier|role|region	relationship_consequence	B02_L011	EB-RW-00351	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-965b83b98fb1	WC01322	Ashaavelindraelle1322	B02	CG-c795175ae17f	book|tier|role|region	return_or_resolution	B02_L012	EB-RW-00352	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-c1caa031413d	WC01982	Aerdaleniankelanion1982	B02	CG-c795175ae17f	book|tier|role|region	introduction	B02_L013	EB-RW-00353	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-b579eafecfda	WC01982	Aerdaleniankelanion1982	B02	CG-c795175ae17f	book|tier|role|region	development	B02_L014	EB-RW-00354	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-066a89e9a2ea	WC01982	Aerdaleniankelanion1982	B02	CG-c795175ae17f	book|tier|role|region	relationship_consequence	B02_L015	EB-RW-00355	relationship_obligation	shared_existing_scene	no_new_scene_created
