serial	character_id	book_num	event_id	event_type	event_text	linked_scene_serial	status
MAP-TIMELINE-54db302601aa	WC00808	B01	TL-WC00808-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-b8ebbb28d408	WC00809	B01	TL-WC00809-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-c80e5c16c40d	WC00810	B01	TL-WC00810-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-6935bd113a8d	WC00811	B01	TL-WC00811-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-690ce4d898ba	WC00812	B01	TL-WC00812-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-aaf4f8cf02ab	WC00813	B01	TL-WC00813-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-b14a51fd8e2c	WC00814	B01	TL-WC00814-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-4c17ff65cce0	WC00815	B01	TL-WC00815-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-590b657ff4f0	WC00816	B01	TL-WC00816-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-333999d40982	WC00817	B01	TL-WC00817-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-0c2d189778b2	WC00818	B01	TL-WC00818-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-508229ae30fb	WC00819	B01	TL-WC00819-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-293d3e5ad92c	WC00820	B01	TL-WC00820-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-51c4e49a498b	WC00821	B01	TL-WC00821-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-df25d4d4999a	WC00822	B01	TL-WC00822-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-84d900efa5a9	WC00823	B01	TL-WC00823-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-14c85583aba6	WC00824	B01	TL-WC00824-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-a3f99b8fc802	WC00825	B01	TL-WC00825-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-a9c5c1c55f66	WC00826	B01	TL-WC00826-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-1a8c450147ef	WC00827	B01	TL-WC00827-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-15c9a11722d3	WC00828	B01	TL-WC00828-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-35d20b962621	WC00829	B01	TL-WC00829-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-b823f4ba8f55	WC00830	B01	TL-WC00830-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-11d365d532bc	WC00831	B01	TL-WC00831-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-b95fc2d54e0b	WC00832	B01	TL-WC00832-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-ece96d66e868	WC00833	B01	TL-WC00833-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-a9e552913c3c	WC00834	B01	TL-WC00834-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-31f0472a55f0	WC00835	B01	TL-WC00835-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-477ff1456be3	WC00836	B01	TL-WC00836-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-1baac758a2fe	WC00837	B01	TL-WC00837-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-067181421962	WC00838	B01	TL-WC00838-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-d95e28a74d18	WC00839	B01	TL-WC00839-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-3556fe1cc298	WC00840	B01	TL-WC00840-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-bc197a19fa3a	WC00841	B01	TL-WC00841-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-507266aa502e	WC00842	B01	TL-WC00842-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-663bc9928a75	WC00843	B01	TL-WC00843-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-0749a922e0db	WC00844	B01	TL-WC00844-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-6fc303134dad	WC00845	B01	TL-WC00845-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-30aa6987aecd	WC00846	B01	TL-WC00846-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-8d6382aa7d7e	WC00847	B01	TL-WC00847-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-0044639ef948	WC00848	B01	TL-WC00848-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-009dfba78475	WC00849	B01	TL-WC00849-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-f9106d5dc86b	WC00850	B01	TL-WC00850-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-63b28ecbfa67	WC00851	B01	TL-WC00851-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-7b436f76decb	WC00852	B01	TL-WC00852-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-5c56a89a984c	WC00853	B01	TL-WC00853-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-00dc7b5befb8	WC00854	B01	TL-WC00854-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-fe0028e5f9c9	WC00855	B01	TL-WC00855-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-0a79d28de3de	WC00856	B01	TL-WC00856-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-cc212ee3cacb	WC00857	B01	TL-WC00857-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-271f7da5fee7	WC00858	B01	TL-WC00858-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-bf92a63a83f3	WC00859	B01	TL-WC00859-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-c1452415a3f6	WC00860	B01	TL-WC00860-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-abc8c557b806	WC00861	B01	TL-WC00861-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-08b2b3fd7627	WC00862	B01	TL-WC00862-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-3c7c33d06b8e	WC00863	B01	TL-WC00863-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-4eb5abe440f2	WC00864	B01	TL-WC00864-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-0c9e2cc742de	WC00865	B01	TL-WC00865-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-89ad517a124e	WC00866	B01	TL-WC00866-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-60371c1dcc71	WC00867	B01	TL-WC00867-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-c095b7acfc7b	WC00868	B01	TL-WC00868-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-38e41c7363a8	WC00869	B01	TL-WC00869-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-a37aa5f5c225	WC00870	B01	TL-WC00870-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-ea196e057414	WC00871	B01	TL-WC00871-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-99965237912a	WC00872	B01	TL-WC00872-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-d94f79be6e0f	WC00873	B01	TL-WC00873-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-c0a62f48dbbb	WC00874	B01	TL-WC00874-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-89a6f2226be1	WC00875	B01	TL-WC00875-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-7b810d7f94f2	WC00876	B01	TL-WC00876-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-c98c8920b240	WC00877	B01	TL-WC00877-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-7d219c378fc8	WC00878	B01	TL-WC00878-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-fd967aaed04b	WC00879	B01	TL-WC00879-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-4569c9e1dd36	WC00880	B01	TL-WC00880-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-c197cdf3ec14	WC00881	B01	TL-WC00881-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-f7f5963f1fa3	WC00882	B01	TL-WC00882-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-464194864875	WC00883	B01	TL-WC00883-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-ce1c469881f6	WC00884	B01	TL-WC00884-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-911cb61c23a3	WC00885	B01	TL-WC00885-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-c980dbb9e589	WC00886	B01	TL-WC00886-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-fdf4af24631b	WC00887	B01	TL-WC00887-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-13054bff8ecf	WC00888	B01	TL-WC00888-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-35b5c5d3acb4	WC00889	B01	TL-WC00889-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-62165857ef48	WC00890	B01	TL-WC00890-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-0a7489896b7c	WC00891	B01	TL-WC00891-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-67c476fc23e7	WC00892	B01	TL-WC00892-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-6e278bc65020	WC00893	B01	TL-WC00893-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-f144e4d127f4	WC00894	B01	TL-WC00894-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-21cb85c0224d	WC00895	B01	TL-WC00895-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-3e5df2919fe6	WC00896	B01	TL-WC00896-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-86b1097386ea	WC00897	B01	TL-WC00897-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-90f613216eb3	WC00898	B01	TL-WC00898-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-247adc630017	WC00899	B01	TL-WC00899-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-ef2628b402b3	WC00900	B01	TL-WC00900-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-c57e98c012e7	WC00901	B01	TL-WC00901-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-2bb8feb2ddf2	WC00902	B01	TL-WC00902-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-8b0083c38f55	WC00903	B01	TL-WC00903-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-bd3b5ce66724	WC00904	B01	TL-WC00904-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-63150004912a	WC00905	B01	TL-WC00905-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-aecec8c20066	WC00906	B01	TL-WC00906-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-467bca8709d3	WC00907	B01	TL-WC00907-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-7bee85fa04c8	WC00908	B01	TL-WC00908-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-39d670a0ea2c	WC00909	B01	TL-WC00909-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-17896f100740	WC00910	B01	TL-WC00910-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-29aaf801fa71	WC00911	B01	TL-WC00911-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-f880153c4326	WC00912	B01	TL-WC00912-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-e5332318364f	WC00913	B01	TL-WC00913-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-e9762c7b5a6b	WC00914	B01	TL-WC00914-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
