merge_serial	book_num	dropped_scene_id	event_beat_id	beat_kind	character_links	relationship_links	anchor_scene_id	merge_reason	source_trace
CMP-BEAT-ffde5e895c44	6	B06_R0066	EB-01432	consequence_record		0	B06_004A	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01432
CMP-BEAT-ac5a997a2d57	6	B06_R0067	EB-01433	choice_pressure		0	B06_004	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01433
CMP-BEAT-049de1d8af33	6	B06_R0068	EB-01434	relationship_obligation		0	B06_005	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01434
CMP-BEAT-16145a733202	6	B06_R0069	EB-01435	ecology_response		0	B06_006	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01435
CMP-BEAT-d066f1e96d15	6	B06_R0070	EB-01436	world_cost		0	B06_006A	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01436
CMP-BEAT-4c9b5bf71227	6	B06_R0071	EB-01437	quest_revision		0	B06_S001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01437
CMP-BEAT-469b3b121454	6	B06_R0072	EB-01438	certainty_trade		0	B06_S012	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01438
CMP-BEAT-4271ee5e69f2	6	B06_R0073	EB-01439	creature_signal		0	B06_S048	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01439
CMP-BEAT-05d4a66a2ea0	6	B06_R0074	EB-01440	consequence_record		0	B06_S084	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01440
CMP-BEAT-c892498ebeb2	6	B06_R0075	EB-01441	choice_pressure		0	B06_S108	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01441
CMP-BEAT-8a31a48be313	6	B06_R0076	EB-01442	relationship_obligation		0	B06_S114	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01442
CMP-BEAT-89af4448eca2	6	B06_R0077	EB-01443	ecology_response		0	B06_S120	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01443
CMP-BEAT-ace715d6a114	6	B06_R0078	EB-01444	world_cost	wowas::solvaenkyr_faithfixer	0	B06_R0001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01444
CMP-BEAT-4611718fab76	6	B06_R0079	EB-01445	quest_revision		0	B06_001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01445
CMP-BEAT-e57cbd377d59	6	B06_R0080	EB-01446	certainty_trade		0	B06_002	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01446
CMP-BEAT-6f898062082e	6	B06_R0081	EB-01447	creature_signal		0	B06_003	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01447
CMP-BEAT-f2884100e039	6	B06_R0082	EB-01448	consequence_record		0	B06_004A	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01448
CMP-BEAT-deccddfe0a1e	6	B06_R0083	EB-01449	choice_pressure		0	B06_004	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01449
CMP-BEAT-d7b75c8d6c8a	6	B06_R0084	EB-01450	relationship_obligation		0	B06_005	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01450
CMP-BEAT-be86a01c8667	6	B06_R0085	EB-01451	ecology_response		0	B06_006	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01451
CMP-BEAT-b3118925a114	6	B06_R0086	EB-01452	world_cost		0	B06_006A	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01452
CMP-BEAT-ca0933d4b374	6	B06_R0087	EB-01453	quest_revision		0	B06_S001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01453
CMP-BEAT-d57e3635c221	6	B06_R0088	EB-01454	certainty_trade		0	B06_S012	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01454
CMP-BEAT-a63200384d17	6	B06_R0089	EB-01455	creature_signal		0	B06_S048	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01455
CMP-BEAT-f448f63c13f6	6	B06_R0090	EB-01456	consequence_record		0	B06_S084	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01456
CMP-BEAT-246114cd6de6	6	B06_R0091	EB-01457	choice_pressure		0	B06_S108	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01457
CMP-BEAT-bc328d1d1a6b	6	B06_R0092	EB-01458	relationship_obligation		0	B06_S114	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01458
CMP-BEAT-9cf434e22e1e	6	B06_R0093	EB-01459	ecology_response	wowas::solvaenkyr_faithfixer	0	B06_S120	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01459
CMP-BEAT-6985a3f925f6	6	B06_R0094	EB-01460	world_cost		0	B06_R0001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01460
CMP-BEAT-52d9f5f5383f	6	B06_R0095	EB-01461	quest_revision		0	B06_001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01461
CMP-BEAT-57ec9827b78f	6	B06_R0096	EB-01462	certainty_trade		0	B06_002	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01462
CMP-BEAT-7c2bba4b2b25	6	B06_R0097	EB-01463	creature_signal		0	B06_003	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01463
CMP-BEAT-6e6b3ce2cc52	6	B06_R0098	EB-01464	consequence_record		0	B06_004A	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01464
CMP-BEAT-cbb403e8fa79	6	B06_R0099	EB-01465	choice_pressure		0	B06_004	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01465
CMP-BEAT-ce10009e3e1c	6	B06_R0100	EB-01466	relationship_obligation		0	B06_005	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01466
CMP-BEAT-02591a077b34	6	B06_R0101	EB-01467	ecology_response		0	B06_006	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01467
CMP-BEAT-ed08e4ceb9c0	6	B06_R0102	EB-01468	world_cost		0	B06_006A	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01468
CMP-BEAT-52643e9c2e7e	6	B06_R0103	EB-01469	quest_revision		0	B06_S001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01469
CMP-BEAT-921cd0de98b5	6	B06_R0104	EB-01470	certainty_trade		0	B06_S012	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01470
CMP-BEAT-6adee1aec015	6	B06_R0105	EB-01471	creature_signal		0	B06_S048	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01471
CMP-BEAT-96aee5f5e4fb	6	B06_R0106	EB-01472	consequence_record		0	B06_S084	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01472
CMP-BEAT-fafec8678b0d	6	B06_R0107	EB-01473	choice_pressure		0	B06_S108	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01473
CMP-BEAT-5517e5c56f3d	6	B06_R0108	EB-01474	relationship_obligation	wowas::solvaenkyr_faithfixer	0	B06_S114	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01474
CMP-BEAT-620b3c561231	6	B06_R0109	EB-01475	ecology_response		0	B06_S120	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01475
CMP-BEAT-de607930e169	6	B06_R0110	EB-01476	world_cost		0	B06_R0001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01476
CMP-BEAT-e01ab0ed15ae	6	B06_R0111	EB-01477	quest_revision		0	B06_001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01477
CMP-BEAT-b2514b7a2071	6	B06_R0112	EB-01478	certainty_trade		0	B06_002	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01478
CMP-BEAT-92a165f7fdf4	6	B06_R0113	EB-01479	creature_signal		0	B06_003	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01479
CMP-BEAT-02b47c51f808	6	B06_R0114	EB-01480	consequence_record		0	B06_004A	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01480
CMP-BEAT-0f112cb72be5	6	B06_R0115	EB-01481	choice_pressure		0	B06_004	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01481
CMP-BEAT-68528ad55dc9	6	B06_R0116	EB-01482	relationship_obligation		0	B06_005	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01482
CMP-BEAT-27dc7b567716	6	B06_R0117	EB-01483	ecology_response		0	B06_006	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01483
CMP-BEAT-52167e46a8a5	6	B06_R0118	EB-01484	world_cost		0	B06_006A	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01484
CMP-BEAT-ff44d013fdf5	6	B06_R0119	EB-01485	quest_revision		0	B06_S001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01485
CMP-BEAT-6bf85600d207	6	B06_R0120	EB-01486	certainty_trade		0	B06_S012	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01486
CMP-BEAT-4ceb659f7dcf	6	B06_R0121	EB-01487	creature_signal		0	B06_S048	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01487
CMP-BEAT-ed38065f6567	6	B06_R0122	EB-01488	consequence_record		0	B06_S084	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01488
CMP-BEAT-6910a2601ac3	6	B06_R0123	EB-01489	choice_pressure	wowas::solvaenkyr_faithfixer	0	B06_S108	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01489
CMP-BEAT-76a9559f8f2a	6	B06_R0124	EB-01490	relationship_obligation		0	B06_S114	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01490
CMP-BEAT-06a3054cd76a	6	B06_R0125	EB-01491	ecology_response		0	B06_S120	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01491
CMP-BEAT-7fc053a3bc21	6	B06_R0126	EB-01492	world_cost		0	B06_R0001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01492
CMP-BEAT-c92ab9ca1bc4	6	B06_R0127	EB-01493	quest_revision		0	B06_001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01493
CMP-BEAT-a77cf22b5cbc	6	B06_R0128	EB-01494	certainty_trade		0	B06_002	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01494
CMP-BEAT-f40344f8650c	6	B06_R0129	EB-01495	creature_signal		0	B06_003	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01495
CMP-BEAT-0e050b7230a5	6	B06_R0130	EB-01496	consequence_record		0	B06_004A	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01496
CMP-BEAT-f4531340fb55	6	B06_R0131	EB-01497	choice_pressure		0	B06_004	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01497
CMP-BEAT-dacd033dff93	6	B06_R0132	EB-01498	relationship_obligation		0	B06_005	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01498
CMP-BEAT-d140b014c476	6	B06_R0133	EB-01499	ecology_response		0	B06_006	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01499
CMP-BEAT-fdc10c61be4d	6	B06_R0134	EB-01500	world_cost		0	B06_006A	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01500
CMP-BEAT-c3358f6f7b85	6	B06_R0135	EB-01501	quest_revision		0	B06_S001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01501
CMP-BEAT-2ee3c91c546d	6	B06_R0136	EB-01502	certainty_trade		0	B06_S012	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01502
CMP-BEAT-4039016cfe99	6	B06_R0137	EB-01503	creature_signal		0	B06_S048	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01503
CMP-BEAT-b0ed4b190c8c	6	B06_R0138	EB-01504	consequence_record	wowas::solvaenkyr_faithfixer	0	B06_S084	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01504
CMP-BEAT-b31c47eecb03	6	B06_R0139	EB-01505	choice_pressure		0	B06_S108	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01505
CMP-BEAT-3c52c16ea941	6	B06_R0140	EB-01506	relationship_obligation		0	B06_S114	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01506
CMP-BEAT-9ea68ac5a059	6	B06_R0141	EB-01507	ecology_response		0	B06_S120	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01507
CMP-BEAT-07dd1e3752ba	6	B06_R0142	EB-01508	world_cost		0	B06_R0001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01508
CMP-BEAT-b4dba9547b9e	6	B06_R0143	EB-01509	quest_revision		0	B06_001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01509
CMP-BEAT-3c4bf214734f	6	B06_R0144	EB-01510	certainty_trade		0	B06_002	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01510
CMP-BEAT-4be4b857c51e	6	B06_R0145	EB-01511	creature_signal		0	B06_003	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01511
CMP-BEAT-b128e3a962ef	6	B06_R0146	EB-01512	consequence_record		0	B06_004A	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01512
CMP-BEAT-a33640f2c126	6	B06_R0147	EB-01513	choice_pressure		0	B06_004	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01513
CMP-BEAT-c8d74f1fede5	6	B06_R0148	EB-01514	relationship_obligation		0	B06_005	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01514
CMP-BEAT-b784928bd80f	6	B06_R0149	EB-01515	ecology_response		0	B06_006	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01515
CMP-BEAT-6da845875552	6	B06_R0150	EB-01516	world_cost		0	B06_006A	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01516
CMP-BEAT-ba8e5adc3619	6	B06_R0151	EB-01517	quest_revision		0	B06_S001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01517
CMP-BEAT-35f703ea777e	6	B06_R0152	EB-01518	certainty_trade		0	B06_S012	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01518
CMP-BEAT-60deb53e50bf	6	B06_R0153	EB-01519	creature_signal	wowas::solvaenkyr_faithfixer	0	B06_S048	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01519
CMP-BEAT-99f3d530cc06	6	B06_R0154	EB-01520	consequence_record		0	B06_S084	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01520
CMP-BEAT-bdf9044302a2	6	B06_R0155	EB-01521	choice_pressure		0	B06_S108	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01521
CMP-BEAT-6467ca5f9ae0	6	B06_R0156	EB-01522	relationship_obligation		0	B06_S114	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01522
CMP-BEAT-3c4e125f5d1a	6	B06_R0157	EB-01523	ecology_response		0	B06_S120	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01523
CMP-BEAT-1efbe7a6df6e	6	B06_R0158	EB-01524	world_cost		0	B06_R0001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01524
CMP-BEAT-80e6b7265530	6	B06_R0159	EB-01525	quest_revision		0	B06_001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01525
CMP-BEAT-f8c3a8ad788b	6	B06_R0160	EB-01526	certainty_trade		0	B06_002	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01526
CMP-BEAT-c7fde4a67b36	6	B06_R0161	EB-01527	creature_signal		0	B06_003	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01527
CMP-BEAT-44555910ff09	6	B06_R0162	EB-01528	consequence_record		0	B06_004A	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-01528
